"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"3, 2, 0, 1"
"3, 2, 0, 1"
"3, 2, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 1, 0, 1"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"2, 1, 0, 1"
"1, 0, 0, 1"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"2, 1, 0, 1"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"5, 4, 0, 1"
"1, 0, 1, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 1, 0"
"0, 0, 0, 0"
"4, 2, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 1, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"7, 6, 0, 1"
"4, 2, 0, 2"
"1, 0, 1, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 1, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 3, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 1, 0"
"0, 0, 0, 0"
"7, 5, 0, 2"
"0, 0, 0, 0"
"7, 6, 0, 1"
"4, 3, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 1, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"8, 5, 0, 3"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"7, 6, 0, 1"
"0, 0, 0, 0"
"4, 3, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 2, 0, 2"
"1, 0, 1, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 2, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"1, 0, 0, 1"
"4, 2, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 3, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 1, 0, 2"
"0, 0, 0, 0"
"2, 1, 0, 1"
"2, 0, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 3, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 0, 2, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 0, 2, 1"
"0, 0, 0, 0"
"3, 1, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"8, 7, 0, 1"
"2, 0, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"3, 2, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 4, 0, 0"
"2, 1, 0, 1"
"3, 2, 0, 1"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"3, 1, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"6, 2, 2, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 1, 0, 2"
"1, 0, 0, 1"
"1, 0, 0, 1"
"4, 3, 0, 1"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 0, 2, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 1, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 0, 2, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 1, 0, 1"
"1, 0, 0, 1"
"1, 0, 0, 1"
"0, 0, 0, 0"
"4, 4, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"2, 1, 0, 1"
"3, 2, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 4, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 1, 0, 1"
"0, 0, 0, 0"
"3, 1, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"8, 7, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 0, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"3, 2, 0, 1"
"0, 0, 0, 0"
"8, 7, 0, 1"
"3, 0, 2, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 4, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"8, 7, 0, 1"
"0, 0, 0, 0"
"3, 0, 2, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"1, 0, 0, 1"
"0, 0, 0, 0"
"4, 3, 0, 1"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 3, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 3, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"1, 1, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 0, 1, 2"
"2, 2, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"4, 1, 0, 3"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 1, 0, 1"
"3, 2, 0, 1"
"0, 0, 0, 0"
"1, 0, 0, 1"
"1, 0, 0, 1"
"1, 1, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"2, 0, 0, 2"
"1, 1, 0, 0"
"5, 1, 2, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 2, 0, 1"
"2, 1, 0, 1"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"2, 2, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"2, 0, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 0, 1, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 0, 0, 2"
"3, 1, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 0, 1, 2"
"3, 2, 0, 1"
"0, 0, 0, 0"
"2, 0, 0, 2"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"3, 2, 0, 1"
"0, 0, 0, 0"
"3, 1, 0, 2"
"2, 0, 0, 2"
"0, 0, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"1, 0, 0, 1"
"2, 1, 0, 1"
"14, 12, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"18, 15, 0, 3"
"0, 0, 0, 0"
"2, 1, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 1, 0, 0"
"1, 1, 0, 0"
"8, 7, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 1, 0, 1"
"2, 1, 0, 1"
"0, 0, 0, 0"
"6, 4, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 4, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 4, 0, 0"
"0, 0, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"1, 1, 0, 0"
"2, 1, 0, 1"
"2, 1, 0, 1"
"6, 4, 0, 2"
"1, 1, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 4, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"6, 4, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"2, 1, 0, 1"
"0, 0, 0, 0"
"14, 12, 0, 2"
"1, 1, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"1, 1, 0, 0"
"2, 1, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"2, 1, 0, 1"
"2, 1, 0, 1"
"4, 3, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"4, 4, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"12, 11, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"8, 7, 0, 1"
"1, 1, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"5, 2, 0, 3"
"0, 0, 0, 0"
"5, 2, 0, 3"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"10, 8, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 2, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 4, 0, 0"
"10, 8, 0, 2"
"0, 0, 0, 0"
"1, 1, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 3, 0, 1"
"2, 1, 0, 1"
"0, 0, 0, 0"
"6, 4, 0, 2"
"4, 2, 0, 2"
"2, 0, 0, 2"
"2, 2, 0, 0"
"4, 4, 0, 0"
"4, 2, 0, 2"
"1, 1, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"8, 5, 0, 3"
"1, 0, 0, 1"
"2, 2, 0, 0"
"6, 4, 0, 2"
"4, 2, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 2, 0, 2"
"4, 2, 0, 2"
"2, 0, 0, 2"
"10, 8, 0, 2"
"0, 0, 0, 0"
"1, 0, 0, 1"
"2, 1, 0, 1"
"2, 1, 0, 1"
"6, 5, 0, 1"
"0, 0, 0, 0"
"4, 1, 0, 3"
"0, 0, 0, 0"
"5, 2, 0, 3"
"0, 0, 0, 0"
"4, 2, 0, 2"
"4, 4, 0, 0"
"6, 2, 0, 4"
"1, 1, 0, 0"
"1, 0, 0, 1"
"0, 0, 0, 0"
"4, 4, 0, 0"
"6, 4, 0, 2"
"2, 2, 0, 0"
"4, 2, 0, 2"
"6, 5, 0, 1"
"0, 0, 0, 0"
"4, 2, 0, 2"
"0, 0, 0, 0"
"0, 0, 0, 0"
"2, 2, 0, 0"
"6, 5, 0, 1"
"12, 9, 0, 3"
"0, 0, 0, 0"
"5, 2, 0, 3"
"1, 0, 0, 1"
"0, 0, 0, 0"
"0, 0, 0, 0"
"4, 3, 0, 1"
"6, 5, 0, 1"
"0, 0, 0, 0"
"11, 8, 0, 3"
"0, 0, 0, 0"
"2, 1, 0, 1"
"1, 0, 0, 1"
"4, 2, 0, 2"
"0, 0, 0, 0"
"4, 4, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
"0, 0, 0, 0"
