Latitude,Longitude,Predicted Concentration
25.32416,67.02152,-4.453249141205588
25.32416,67.59552,-4.284178930435606
25.32416,68.16951999999999,-3.9295360198695493
25.32416,68.74351999999999,-3.3005841908532885
25.32416,69.31751999999999,-2.3384283090813973
25.32416,69.89151999999999,-1.0591410818208074
25.32416,70.46551999999998,0.4208030066154915
25.32416,71.03951999999998,1.9060620764420637
25.32416,71.61351999999998,3.192685936942231
25.32416,72.18751999999998,1.6270468866748304
25.32416,72.76151999999998,-1.1802020175815793
25.32416,73.33551999999997,-3.720578982060311
25.32416,73.90951999999997,-4.590122400696228
25.32416,74.48351999999997,-3.2543556614465947
25.32416,75.05751999999997,-0.4964984692549965
25.32416,75.63151999999997,2.496363362507072
25.32416,76.20551999999996,4.948054861591587
25.32416,76.77951999999996,6.386319958086811
25.32416,77.35351999999996,6.635683969838319
25.32416,77.92751999999996,6.1238887798488735
25.32416,78.50151999999996,5.575402294537118
25.32416,79.07551999999995,5.349939703718836
25.32416,79.64951999999995,5.361288981584242
25.32416,80.22351999999995,5.619942612797819
25.32416,80.79751999999995,5.700170101137108
25.32416,81.37151999999995,5.696203131831827
25.32416,81.94551999999995,5.6869123262083905
25.32416,82.51951999999994,5.685754012915628
25.32416,83.09351999999994,5.689324562335433
25.32416,83.66751999999994,5.701439469531327
25.32416,84.24151999999994,5.683367469876122
25.32416,84.81551999999994,5.551320527087516
25.32416,85.38951999999993,5.405857709306962
25.32416,85.96351999999993,5.620126501905408
25.32416,86.53751999999993,6.183123946582364
25.32416,87.11151999999993,6.238661581494152
25.32416,87.68551999999993,5.326836204858188
25.32416,88.25951999999992,5.622949172746764
25.32416,88.83351999999992,5.7498611431971485
25.32416,89.40751999999992,5.725857228569932
25.32416,89.98151999999992,5.543423773145315
25.32416,90.55551999999992,5.153097237205402
25.32416,91.12951999999991,5.491060610003241
25.32416,91.70351999999993,6.065435328791922
25.32416,92.27751999999992,6.362386718560808
25.32416,92.85151999999992,6.287060150256976
25.32416,93.4255199999999,6.315998261626125
25.32416,93.9995199999999,6.130937761951576
25.32416,94.5735199999999,5.731481634988325
25.32416,95.1475199999999,5.459878248370889
25.32416,95.7215199999999,5.406129333464723
25.32416,96.2955199999999,5.447371462470163
25.32416,96.8695199999999,5.486711422484977
25.32416,97.44351999999988,5.490331234654552
25.32416,98.01751999999988,5.480849209966299
25.32416,98.59151999999987,5.49249019165038
25.32416,99.16551999999989,5.465215285978933
25.32416,99.73951999999989,5.41740841339993
25.32416,100.31351999999988,5.419467027490062
25.32416,100.88751999999988,5.598932029137633
25.32416,101.46151999999988,5.999344319724419
25.32416,102.03551999999988,6.335855652741977
