NearestPond,Type
426.87915283486507,1
373.8733829245752,1
321.3074868517843,1
269.4409163881509,1
218.77356762533492,1
170.38070687770687,1
126.89390356237537,1
95.28727116478383,1
89.23330887780364,1
112.91966953038806,1
153.1154356598353,1
200.1068268618428,1
250.09120136933953,1
301.5830139599917,1
353.9238216780859,1
406.7848699148682,1
459.98562640786247,1
513.419254945548,1
567.0186522080194,1
619.6394601569889,2
635.4609038429976,2
655.1831680460881,2
678.4655708029721,2
704.9547683182014,2
734.303013053488,2
766.1809645623039,2
800.2854402474597,2
836.3430983789939,2
874.1111983427828,2
913.3764691323923,2
953.9528939849025,2
995.6789850135148,2
1038.4149231677625,2
1034.5800439842642,2
991.5223605127971,2
949.4378244940727,2
908.4631246212246,2
865.351008761867,0
815.5340136558973,0
766.2161197822188,0
717.5018739754976,0
669.52466109243,0
622.4565215523735,0
576.5217223236318,0
532.0154454399752,0
489.32913305581144,0
448.9836182894149,0
411.66907178127474,0
378.2847585325003,0
349.95838763326464,0
315.65331404788697,0
276.4431453734674,0
242.92317109163957,0
214.48129945519244,0
185.5441531785737,0
169.35014672522692,0
129.456179630083,0
78.41244841172144,2
36.95070585699468,2
50.26231897477534,2
98.13928182808007,2
70.62558335608347,2
17.645005922218296,2
39.440436781141464,2
93.38385459074215,2
141.43328121318774,2
140.55129597384177,2
124.15620002112908,0
76.03362884187524,2
21.765106512717015,2
33.068001910760806,2
62.344966861045584,0
32.59163999826777,0
64.6637060118289,0
115.0840984191955,0
90.30788524184238,2
93.12364732724149,2
43.66214031626268,2
18.261266026429606,2
59.244952987438054,2
70.57759527673441,2
83.14930565816813,0
92.6042305722061,0
46.69365298352196,0
11.721991582907286,0
8.804752258965863,0
46.75911506970376,0
101.10818910016285,0
155.52059895508197,0
209.94619468508031,0
264.3758020885184,0
305.0872935435196,2
327.65767535786136,2
356.92918552770004,2
391.40048511110643,2
429.8214517343577,2
471.22599106527645,2
514.8937770667113,2
529.3111368928211,1
475.46231598202763,1
421.7139542066689,1
368.1118874293071,1
314.7327480545834,1
261.7149189797845,1
209.33514282025735,1
158.23052775084727,1
110.1921768504007,1
71.67851129950824,1
63.43165164361401,1
93.80641350874464,1
139.52018606168053,1
189.7946117393489,1
241.80057685599826,1
294.62150267638475,1
347.8852360674292,1
401.4143589818831,1
455.11400908441385,1
508.9289485301499,1
562.8248207093972,1
594.0602680515452,2
610.5016810127835,2
630.9509002277156,2
655.0320659657995,2
682.3600442591785,2
712.5605587341356,2
745.2835927111206,2
780.2108498661024,2
817.0586707252634,2
855.5778576969954,2
895.5516305811084,2
936.7926160067154,2
979.1394769365195,2
1022.4535543853744,2
1018.8877314570917,2
975.2575771257397,2
932.5568820170048,2
890.9207679933002,2
850.50702964749,2
804.9722321977408,0
755.1003145567198,0
705.7534669693933,0
657.0516489016676,0
609.1512233464111,0
562.2586614936379,0
516.6500566151857,0
472.6987620217871,0
430.91370063628773,0
391.98967056988363,0
356.8654214175054,0
326.76977175521114,0
299.1288554110618,0
257.5308872693611,0
221.26503698293388,0
193.35654299957855,0
162.02695276162746,0
143.24961038099167,0
111.67343659866022,0
75.8939222538903,0
61.749557371828615,2
70.50531113143951,2
109.80861510870514,2
72.50686412217874,2
24.342630065741172,2
42.82041018433761,2
94.7643534564166,2
148.43332312664862,2
166.6600460732283,2
133.57729771716814,2
81.46870734350857,2
36.651068899104615,2
44.28873690081436,2
79.40150742801764,0
59.05175271284644,0
81.23022671167,0
125.05292840426628,0
116.12155634820803,2
103.82302265735322,2
57.382285096670934,2
41.51901196602049,2
34.01684342267928,2
51.230893647426285,2
56.67686300880638,0
78.59012327247801,0
32.58981893004347,0
23.95434806303964,0
31.450060219720953,0
55.61129730094232,0
105.39715882006914,0
158.22995706032637,0
211.8412303479457,0
264.77694064322344,2
280.3708666817002,2
304.7158969569233,2
335.9140823963364,2
372.245495141106,2
412.3546144934756,2
455.243006444642,2
500.19516600871435,2
526.2356489036349,1
472.1832853356276,1
418.16160067548185,1
364.1861034570704,1
310.28280988124243,1
256.4992348350428,1
202.9326970578944,1
149.81848593980766,1
97.89831738565054,1
50.96612253202606,1
38.550874392900205,1
79.05684358693978,1
129.95713095112936,1
182.76346927784815,1
236.1999382905812,1
289.91723527138373,1
343.78259125646764,1
397.7346513550767,1
451.741107588844,1
505.7832610433583,1
555.9491871006384,2
568.56263521515,2
585.6749581016539,2
606.905206632656,2
631.8377836643137,2
660.0525275373427,2
691.1467517952134,2
724.749009875635,2
760.5259415483449,2
798.184114044734,2
837.4686688301666,2
878.1601963875697,2
920.0708272343682,2
963.0401606258562,2
1006.9313839289365,2
1003.6445000001672,2
959.4439880125997,2
916.12665658015,2
873.8253607486404,2
832.6964274019631,2
792.9237360984579,2
744.7563025805847,0
694.8121335245784,0
645.4208985186638,0
596.7215865050659,0
548.9000543756416,0
502.20876037972215,0
456.9958818795128,0
413.7479482671019,0
373.15031357176235,0
336.16598738927934,0
304.11740504969845,0
278.71355798576485,0
240.05147443047582,0
200.76396493283755,0
169.6023561643468,0
139.5720923703126,0
117.31593875707243,0
97.9006001472163,0
53.766591086563814,0
45.1473316966613,0
83.8263532337853,0
126.0398921685077,2
83.235021321806,2
47.70100530660637,2
59.27240138585279,2
103.15778826400658,2
153.81847264696916,2
147.1509150715259,1
135.38261656436964,2
92.84739427055153,2
60.12058077072171,2
65.04680577384751,2
100.61748842976618,0
85.51965681266974,0
102.0630995848531,0
139.4044017408215,0
142.17777378029197,2
116.39556840029903,2
77.97857725614142,2
67.199618382672,2
14.350345991732405,2
40.86074834458014,2
30.204871987973412,0
62.199695273283474,0
36.68094311141768,0
29.299571130815487,0
57.46560647123165,0
73.48741850314894,0
115.73999540672017,0
165.1911362673876,0
216.97260145057908,0
238.8728859172414,2
256.00560659372667,2
282.3921482152143,2
315.7201227407193,2
354.0337372390584,2
395.8871464196764,2
440.27093374567744,2
486.49189635997385,2
515.4744855799818,0
470.3708769158054,1
416.2633859758666,1
362.1557335671566,1
308.04976767771933,1
253.94858417975274,1
199.8582158688331,1
145.79307848219898,1
91.80063663969406,1
38.195209620296474,1
18.71816956926645,1
71.42741543674863,1
125.35253224787505,1
179.39959681614044,1
233.48294297572008,1
287.58100552584096,1
341.6856293739465,1
395.7929083737044,1
449.9006308442288,1
504.00736992585945,1
529.9763344157199,2
543.1580478292913,2
560.9983266836829,2
583.0691707988798,2
608.9100617971765,2
638.0623426745701,2
670.0931006366279,2
704.6089358279764,2
741.2617616894764,2
779.74919354505,2
819.8117408697918,2
861.2284240432404,2
903.811867004843,2
947.4034781218808,2
991.8690328234975,2
988.8711185016497,2
944.104266840531,2
900.171829425371,2
857.2036450511464,2
815.353676387096,2
774.804606405382,2
735.2166610072305,0
684.71656481074,0
634.6787164854716,0
585.2234089599946,0
536.5134653529147,0
488.77347360061816,0
442.3192851351684,0
397.60348534629037,0
355.2846588790414,0
316.3278123015626,0
282.13048414091065,0
254.61889707649058,0
224.3400768783609,0
181.81178769294675,0
146.7811296188773,0
118.78358230764073,0
91.690828509813,0
89.99786469291242,0
37.72795992838235,0
23.938642347417577,0
74.48905233271093,0
127.86687373280336,0
100.00221653685382,2
73.21074402147491,2
81.20614611145885,2
117.06529834721988,2
135.93401140996724,0
122.27683725170662,1
113.48861178557131,1
75.48426861025398,2
42.72454437341881,2
61.342886431392664,2
107.28703557283691,2
111.98982813840274,0
125.04788910471449,0
156.94077440361104,0
168.36396485480685,2
133.1094959971441,2
101.3418871956563,2
71.01571209315736,2
25.618837511128635,2
46.002019839571346,2
3.7429273714644573,0
54.431337688633796,0
55.04982377686284,0
50.44522553239757,0
83.7680880775781,0
95.4451031421921,0
130.7073917140217,0
175.9000661261205,0
206.57209015327427,2
213.108563322538,2
232.1021324087239,2
260.84515484064815,2
296.51512440561453,2
336.9182025373899,2
380.5488067786775,2
426.41627011189644,2
473.8703254175098,2
495.8885564967903,0
459.2506668417427,0
414.13160435691077,0
362.0526673035544,1
308.0818308312031,1
254.1432207120744,1
200.2650313220301,1
146.51630942399126,1
93.12435160396772,1
41.49450756738548,1
24.822858356223897,1
73.18002931237447,1
126.25009579594318,1
179.9088201164023,1
233.75016665693792,1
287.67051316995554,1
341.63128560138387,1
395.6147215603407,1
449.61139815203205,1
495.48212086698396,2
504.0553663468013,2
517.8601996991803,2
536.4924982152216,2
559.469590780807,2
586.280174685857,2
616.4234522768664,2
649.4346336839047,2
684.8981746696426,2
722.4519678460438,2
761.7858276630408,2
802.6369225466369,2
844.7839535129785,2
888.041158157997,2
932.2527100790435,2
977.2877632439505,2
974.5889551389446,2
929.2618819991316,2
884.7181216121476,2
841.083705899104,2
798.509261629074,2
757.1751141939087,2
717.2971728447123,2
675.5046827975334,0
624.870931155446,0
574.7126004551536,0
525.1676772321406,0
476.4293124440226,0
428.7743715163804,0
382.6096158517457,0
338.54689318937045,0
297.5232265657421,0
260.977251602648,0
231.044986511003,0
210.56708596620334,0
164.94328174041368,0
125.40325000994409,0
99.96421269141837,0
66.73070143348818,0
67.33183484838187,0
36.84488248244234,0
22.570759063142077,0
73.97247268228419,0
127.45534485630681,0
93.93372323338325,2
67.36518648701724,2
77.57396568824886,2
107.29704153929974,0
110.44049420832269,0
98.24175058504031,1
87.09173223205639,1
64.62718802280573,2
17.730843044969482,2
47.40088212622197,2
99.86991454514643,2
102.9619706658711,0
123.96363838719348,0
160.86335978177996,0
191.28514957280777,2
152.61012015424114,2
125.94159523582914,2
82.96829302137296,2
50.083159369704624,2
45.582390133822535,2
8.297713656489378,2
58.80742102609331,0
78.21170518959308,0
75.05050647878107,0
104.84716537422844,0
119.25064986523653,0
148.9113434862524,0
188.14293657454814,2
180.09978099316217,2
187.5415706045623,2
208.81908601014754,2
240.28396988132127,2
278.5037524070343,2
321.07424848238435,2
366.4813953669948,2
413.7912711098987,2
462.41903572979356,2
476.96672050246303,0
440.0723163531938,0
399.4612267709515,0
354.8902337213503,0
310.37829736245203,1
257.0769090199601,1
204.13233084173146,1
151.9203749025113,1
101.57974438503327,1
58.19197545085002,1
47.78685165708934,1
83.72757944873204,1
132.53808481806212,1
184.25903059404288,1
236.9915148319312,1
290.18351354195914,1
343.62052906433763,1
397.20246434292847,1
450.8763948513231,1
469.1740759579701,2
478.1947203579398,2
492.6855333469272,2
512.1819900940118,2
536.1376924444419,2
563.9839756377899,2
595.1741742070492,2
629.2102770658831,2
665.6548652533996,2
704.1329761496739,2
744.3281588809388,2
785.9758198438601,2
828.8557903170059,2
872.7851692835195,2
917.6119267844249,2
963.2094247261311,2
960.8199165164154,2
914.9410385616195,2
869.7922448466671,2
825.4949401527648,2
782.1953792577759,2
740.0702524840952,2
699.3333256557187,2
660.243059435095,2
616.0421731133866,0
565.2442448837822,0
514.9314926481338,0
465.26313310747383,0
416.4715731503372,0
368.9066610678754,0
323.1123438895254,0
279.9605823506931,0
240.8774447851979,0
208.1688174322377,0
185.2439370594694,0
150.85903940067448,0
106.34276902212774,0
74.77270126411698,0
43.593175265452906,0
44.50550406900485,0
51.89687400451882,0
42.98166191618805,0
82.44259147091074,0
126.63823625618919,2
77.5469395104675,2
41.70687013668975,2
56.702512131583646,2
81.45628245726586,0
85.54382069369912,0
75.84748972016081,1
60.76085676099973,1
63.69485454760001,2
14.317321634911524,2
46.177073771253234,2
83.105698560721,0
77.0105483238258,0
103.36205317195794,0
145.48430762905843,0
193.32930706488312,0
173.96281465882754,2
142.49776932342903,2
100.62702901704033,2
75.90735459185018,2
52.85293038878996,2
28.10427505953279,2
44.44128915599017,2
76.8663090796258,2
100.60834010852217,0
124.37151680781037,0
143.9904511256649,0
169.3110877687953,0
162.95801659790763,2
153.6276065943003,2
162.26521025727993,2
186.3891173338409,2
220.98393501986234,2
261.9323562792042,2
306.6990066790317,2
353.83652899016835,2
402.51166089555016,2
452.2269378555831,2
458.79115241308784,0
420.41380163826216,0
385.48221009386157,0
339.8562042688796,0
296.0318917180465,0
255.7980159045239,0
211.27016736067256,1
161.53617514144278,1
115.61252401406644,1
80.32689203195794,1
73.16144172267924,1
100.33368470051325,1
143.50968278948122,1
192.18958278578816,1
243.08804520535392,1
295.0580906837521,1
347.6182782608903,1
400.53513652498435,1
439.46939214022575,2
442.8856167867437,2
452.40474110916585,2
467.65394257157965,2
488.0959881751778,2
513.1099929681624,2
542.0626423919381,2
574.3577534070101,2
609.4632491228681,2
646.920723884864,2
686.3440878302034,2
727.4125984713579,2
769.8617872351786,2
813.4742643865683,2
858.0713559688688,2
903.5059216001397,2
949.6563859917762,2
947.5863720858717,2
901.1666020187491,2
855.4218301584868,2
810.4679994259408,2
766.4459080759839,2
723.5272311583758,2
681.9218866074741,2
641.8868065020323,2
603.7359009781006,2
556.8715188428496,0
505.8722739158708,0
455.3616019517015,0
405.52395599588317,0
356.6434507937896,0
309.1762484006535,0
263.8879627061007,0
222.1172275365055,0
186.2476712340427,0
160.29255864542134,0
140.39949033326482,0
91.06661433312891,0
50.89861992131713,0
27.374135251534852,0
28.801090511367708,0
51.89716661826597,0
56.886601748466255,0
97.43320504791791,0
120.83834450734376,2
67.86065206554015,2
18.50576816939966,2
42.593643619758076,2
56.20675907331953,0
61.96759598611968,0
57.0598400428899,1
34.64679896459146,1
69.76547924337339,1
38.693609330918214,2
58.47550994182213,2
60.29091306913892,0
51.59152907705826,0
86.03484374869328,0
133.62551127304107,0
184.45248907287828,0
169.8583263293861,0
157.8676234949966,2
119.17196219472457,0
86.71652615676524,0
70.07634432670062,2
28.597770478826423,2
19.53271396857904,2
65.60776106227392,2
118.14948410255482,2
146.09982898623298,0
169.25532570201364,0
166.51511683660567,2
138.25498192507263,2
127.15565112341007,2
137.43992516415372,2
165.16015565146535,2
203.30453731705572,2
247.09082647837624,2
294.00799011265343,2
342.7716772676922,2
392.69339043170373,2
443.3808765049669,2
441.45403824679045,0
401.53771789099665,0
364.9087736974435,0
326.2791285496329,0
280.4751324322946,0
237.7483128694296,0
200.08156562113888,0
170.85644767497362,0
133.47501106011555,1
104.49930568047391,1
99.11213037669822,1
120.51945429735645,1
158.19336921759174,1
203.2818724642653,1
251.83248252039584,1
302.1799797470554,1
353.5564076989415,1
405.56972470970925,1
412.99711959167405,2
416.62045091828884,2
426.6982422889848,2
442.789692968537,2
464.26943561569317,2
490.42934461983356,2
520.5635350233579,2
554.0229838592157,2
590.2414605043366,2
628.741266606568,2
669.1275834866773,2
711.0778361534523,2
754.3298858697287,2
798.6709600490981,2
843.9280779299443,2
889.9601248093863,2
936.6514511257906,2
934.911062723917,2
887.964001913785,2
841.6353314443229,2
796.0347022722462,2
751.2963449946392,2
707.5854586541288,2
665.1062412082658,2
624.1117871753937,2
584.9158606494559,2
547.9060175160159,2
498.0542496941104,0
446.80880301666457,0
396.0439176968456,0
345.97311671267613,0
296.94965291132485,0
249.59338525957727,0
205.06458486782861,0
165.66110367462056,0
135.91785061184356,0
123.0526072685668,0
81.7251875718396,0
31.495742346226276,0
31.621536443190926,0
23.64911148743493,0
29.92713558542761,0
37.906905923802775,0
87.61927188345918,0
120.69801195529455,2
67.8097719739026,2
18.62980588411909,2
42.601067324486486,2
32.52369162006028,2
41.99780758179044,0
46.480022646502945,1
10.513168679436989,1
50.698276503794325,2
64.73802520808242,2
78.1539057801473,2
42.01219219644096,0
28.184239596481063,0
74.30898029765629,0
126.28262357146725,0
167.0301909499284,0
144.2639000602959,0
139.11872846555872,0
103.45256085407966,0
63.54816447116926,0
55.26738066822778,0
28.655805523922858,2
13.770702697065664,2
64.04598901315995,2
117.17821468565445,2
169.18506315058895,0
189.48654006813314,2
147.1887058063212,2
114.34657470200318,2
100.68408726289059,2
113.36244711083677,2
145.65827320948483,2
187.70426812822947,2
234.3081132485427,2
283.22769242249205,2
333.4441687970703,2
384.4484378467834,2
435.96279629041544,2
425.0579863113384,0
383.5595998145009,0
345.1394777016667,0
310.9422172303065,0
266.6433988810493,0
221.39812449326226,0
180.47308677694343,0
147.51077382830937,0
128.77944141922598,0
129.57388594439317,1
125.2814299477521,1
142.77457509463923,1
175.6607040564861,1
217.05170389359782,1
262.9608006291664,1
311.39502458730885,1
354.81633034991137,0
389.7197735683463,2
386.5249055490694,2
390.38327994259765,2
401.091275384784,2
418.12263921156375,2
440.7444118874406,2
468.1461918820981,2
499.54117165885054,2
534.2248695250123,2
571.5979025598109,2
611.1659940047601,2
652.5287710536173,2
695.3648041989218,2
739.4168014160632,2
784.4786123096736,2
830.38448894991,2
877.0004959905519,2
924.2177590187133,2
922.816992554861,2
875.3591137124429,2
828.4619010313836,2
782.2279110309257,2
736.7836971122879,2
692.2864729790623,2
648.9327076420019,2
606.9690681438319,2
566.7059979469591,2
528.533771356498,2
491.5366483692015,0
439.68345085044996,0
388.13900723471005,0
337.04697617587294,0
286.6513879288083,0
237.39825404023944,0
190.1794074649673,0
146.9710014012711,0
112.49528653923836,0
96.60552960837394,0
80.41404502399598,0
28.193858951836436,0
28.44220721349389,0
11.60755696178464,0
22.350690000871147,0
32.23938149747497,0
85.2207057015942,0
126.23611465103211,2
77.41330025661398,2
41.87220619718757,2
50.29513402716221,2
9.256858120266678,2
33.003695660735005,0
49.66430484370954,1
20.5489616746492,1
24.47308590933177,2
51.66920688155713,0
89.14737479238087,0
36.008990778093604,0
18.12790723085458,0
71.01552421153768,0
124.25882274098738,0
145.74427567809488,0
119.05412229850374,0
112.78228570732217,0
92.76003921119043,0
44.255796266236445,0
31.263056628852993,0
47.18133334222591,2
37.40780928130383,2
72.80769645322378,2
112.18064180200405,0
158.06585162238542,0
176.64875809955407,2
130.3964055859012,2
91.85538924009936,2
74.21333407092777,2
90.63074875098943,2
128.67116882455406,2
174.74087012941084,2
223.93705702682644,2
274.58325378920296,2
326.00316290315715,2
377.8798018921629,2
430.0465995110108,2
409.715990957963,0
366.61157633505087,0
326.3205053744638,0
290.0192449543388,0
254.8177539389429,0
207.15026608467414,0
162.81848128774422,0
125.41321483330887,0
102.79795070569166,0
105.00881569513099,0
130.7928065564972,0
166.2701704161281,1
188.7751573878022,0
217.63159754608424,0
254.3025873919427,0
295.8959154912096,0
340.6120190455503,0
363.4708155586531,2
360.05276291705786,2
364.1801545521628,2
375.60419786839316,2
393.68984966300735,2
417.5718825134526,2
446.3200754774926,2
479.0583190690896,2
515.0253032052017,2
553.590998830842,2
594.2485163668598,2
636.5959705880446,2
680.316584222129,2
725.1607138475688,2
770.9309646101265,2
817.4703967585664,2
864.6533933090441,2
912.3786652466295,2
911.3273034090688,2
863.3781175739141,2
815.931234723637,2
769.0813688662595,2
722.9463230003921,2
677.6738102756404,2
633.450472370649,2
590.5137197933941,2
549.1670153554292,2
509.7989320928809,2
472.9053494924327,2
434.0558491232746,0
381.9070457091243,0
330.0065924336519,0
278.495454426612,0
227.64023383525762,0
178.00626942992832,0
130.9916676539234,0
90.7650069965552,0
70.17777429449208,0
84.96364722198273,0
44.71470898797115,0
44.871283331819555,0
33.34361662526131,0
25.123746794442063,1
45.20418195703812,0
90.82689618675683,0
105.737081805464,2
93.74982529298381,2
67.535911996005,2
28.721870812052043,2
22.697915488313498,2
42.6176865767033,0
39.9853584817946,2
46.21255250646253,1
5.399637554553887,2
44.94032536389136,0
94.13931877417268,0
47.22143125633347,0
35.55973635083757,0
77.24075813727244,0
127.80703933085023,0
126.43263854226198,0
94.53721252291045,0
86.52903096165842,0
88.92656609137687,0
35.78232518311277,0
17.374645519705457,0
70.51577730359014,0
43.2872095152523,0
54.68235336646818,0
98.64832997407457,0
148.6525224765197,0
167.05009132209156,2
117.23227609955374,2
72.11976280977441,2
47.74473992498014,2
70.55776104130874,2
115.31560353017598,2
165.03688426230696,2
216.3247958067933,2
268.2812159049868,2
320.58004982652966,2
373.07603636755175,2
425.6949092466971,2
395.55072065545585,0
350.8429604362018,0
308.6257485695131,0
270.0712518128505,0
236.9755014626994,0
195.46500946253616,0
147.81948892727388,0
105.35209487300092,0
77.15111751287728,0
80.06532238998655,0
111.68496887425933,0
145.77794802445263,0
165.47609679555654,0
197.6794167927724,0
237.35053620240916,0
281.34705277218774,0
327.93152544212967,0
337.25679519984607,2
333.58070869656393,2
338.0189924582685,2
350.2631821886339,2
369.53779397149185,2
394.8139185887105,2
425.02141195142457,2
459.1871806521232,2
496.49372816772666,2
536.2848845680312,2
578.0465913402498,2
621.380416289801,2
665.9782439148412,2
711.6011113628846,2
758.0625835401763,2
805.216090395843,2
852.9454185230004,2
901.1576059144115,2
900.4651317015346,2
852.0473331656456,2
804.0733843212327,2
756.6294930116189,2
709.8237159447617,2
663.7927985680078,2
618.7114338690633,2
574.8047791426535,2
532.3652245993716,2
491.7743541737494,2
453.53035447823635,2
418.2789136098305,2
377.4309111560934,0
324.9745501480539,0
272.6741575693254,0
220.64290858065434,0
169.13177932730014,0
118.82182670876058,0
72.27000153050457,0
43.804327613223656,0
64.85621530764823,0
67.86395462756639,0
67.9669363961986,0
37.50770051555981,1
17.80262269787842,1
66.70123355528982,0
90.90022382967999,2
79.35902658203678,2
99.51541329659206,2
74.9643714218836,2
22.844990437425963,2
27.66938180608008,2
40.372844622711916,0
13.52222818443313,2
54.04947213978158,2
28.733633920697507,0
52.64164937953868,0
101.73684710333379,0
67.56236194905405,0
60.016438147484834,0
91.05281252160917,0
136.49342048301725,0
110.13872743661979,0
71.43020654849012,0
60.467415186663985,0
88.27619560076512,0
44.76345702475821,0
32.06216083515853,0
70.2866841710228,0
21.074592099780453,0
39.464062074410556,0
90.9945295349821,0
143.56776995482687,0
161.2699497561035,2
109.0186545066046,2
58.02311705700649,2
21.28636036772223,2
56.07530194242867,2
106.96068787630485,2
159.18949934939394,2
211.76904227000514,2
264.4890705111024,2
317.2783196442015,2
370.1058687990491,2
422.9560188095133,2
382.69286636889615,0
336.4196362736286,0
292.25947460397975,0
251.33049622865948,0
215.48352077812123,0
186.82382370074401,0
136.35529118080157,0
88.71976508238082,0
52.333290791717126,0
56.530144375550094,0
96.13445788536151,0
120.0674631127388,0
143.28343940285842,0
179.42180949722348,0
222.26548744817998,0
268.6240414605363,0
316.95779205932143,0
311.0865447940857,2
307.1087657502054,2
311.91035273510204,2
325.1023857716025,2
345.725312653121,2
372.54650238162003,2
404.3335623507768,2
440.0106405566302,2
478.70772816085736,2
519.7495674487415,2
562.622040412674,2
606.9360539352052,2
652.3965905953135,2
698.7785410362336,2
745.9086266257619,2
793.6521332570422,2
841.9032370635441,2
890.5779434419454,2
886.2294136445366,0
841.3930302976039,2
792.9185363785699,2
744.9071210871704,2
697.4562226331705,2
650.6902644503454,2
604.7699330941974,2
559.905074742905,2
516.3725915400322,2
474.54097875674086,2
434.90292885663695,2
398.1157168179702,2
365.0436634940644,2
322.04500581538093,0
269.33891742059524,0
216.67390746692521,0
164.09200924841025,0
111.71348969589707,0
60.07652930288041,0
17.72923261384868,0
50.94523770724504,0
51.85363304348956,2
55.72018941790134,2
30.781931092150998,2
37.47357452231096,1
76.96455840715016,1
69.11189586585287,2
53.07529336490585,2
80.07687375617661,2
81.8777183041539,2
40.25473490475133,2
9.559764947988734,2
14.280476989361967,0
12.979989830262532,2
53.84523587804295,2
54.62732968770813,0
69.88620957773995,2
77.98242130346179,2
91.11023522763041,0
85.67995691057611,0
106.05254692860943,2
111.56289122047635,2
98.37365233882284,0
51.66094854757562,0
35.02783564561241,0
73.15537145860522,0
64.25536842121284,0
56.175530804849124,0
69.9970937614546,0
20.39850854448348,0
39.06733453486922,0
90.71951604971504,0
143.27320002726427,0
159.72343220219108,2
106.90277828461554,2
54.16344070379359,2
5.316558616707551,2
52.07742461027999,2
104.80921089920616,2
157.6284945916164,2
210.4683716593455,2
263.31527892328097,2
316.1644406873176,2
369.0135774405291,2
420.14912152529456,0
371.27828572852866,0
323.52158250191025,0
277.45687185034586,0
234.08710839702456,0
195.21863350919256,0
164.0837663919603,0
129.3690466598998,0
77.74878084767653,0
30.444274408837813,0
37.18138640718933,0
86.0910181777197,0
94.7775161566502,0
122.79851888971885,0
163.42770256022303,0
209.45122488822773,0
257.99714628532405,0
298.4573721471164,2
284.9721233696555,2
280.6369655668252,2
285.8686265011829,2
300.1671314284619,2
322.3276743968627,2
350.86304382954677,2
384.3551703601252,2
421.6234861109793,2
461.75346655012635,2
504.0609096766275,2
548.0405052793486,2
593.3192106747384,2
639.619828941632,2
686.7342898445759,2
734.5045604036922,2
782.8091209453614,2
831.5533732824902,2
880.6627948272564,2
870.6542761627547,2
828.0613944918014,0
782.4967570123414,2
733.9492086625393,2
685.8846922189762,2
638.4141416273086,2
591.682349063228,2
545.8808748056531,2
501.26656968061707,2
458.1880909692277,2
417.1232372454114,2
378.72919350973535,2
343.9031650418914,2
313.83659041879577,2
268.58236510338344,0
215.90030866094898,0
163.24251322404984,0
110.64650392082201,0
58.28374774559747,0
10.556501277455565,0
48.84759044956465,0
26.22579625197293,2
46.906447577437135,2
7.007349962766774,2
58.739822689913645,2
91.65023693190808,1
51.88103920243683,2
27.161102074959913,2
65.74845888886607,2
95.86348735779322,2
64.19186977634615,2
28.614510254260157,2
13.397947561622498,0
39.44258277145587,2
65.41291674663964,2
79.4083875029845,2
44.383219898703494,2
56.24633857983079,2
99.43336785165441,2
103.4385815116325,2
79.9234910330221,2
87.08323577999829,2
92.87475798357832,0
40.460130299697326,0
14.113685244719072,0
65.66801827919836,0
87.49474643438299,0
81.76186530543154,0
79.12345700614473,0
42.30442841618203,0
53.82093520591669,0
97.88550233678613,0
147.79745690497705,0
162.5314348441205,2
111.23316719256982,2
62.467982002524025,2
31.702210711007563,2
60.67333550752413,2
109.22835819108785,2
160.47900168161317,2
212.48256845809814,2
264.79466364747736,2
317.2614579040484,2
369.8158022205896,2
411.35011236635535,0
361.44374275313123,0
312.33781549756554,0
264.4806201914122,0
218.6955624543853,0
176.6037647862525,0
141.54139758094865,0
119.84718582375235,0
74.96727630352268,0
22.727439168466105,0
31.158476627178675,0
66.24571755560123,0
70.36302823441464,0
105.02540320428615,0
150.4208647682207,0
199.34613903373437,0
249.73409791761142,0
273.6603363487656,2
258.93042337728156,2
254.16535275354855,2
259.91392746560285,2
275.51866267670977,2
299.4421393783391,2
329.8787165815456,2
365.20268722242594,2
404.13347765258595,2
445.72586525337204,2
489.3003588065524,2
534.3710016090063,2
580.5881145933462,2
627.6971120150183,2
675.5099915768435,2
723.8858275693277,2
772.7174042759723,2
821.9219818595778,2
871.4348435685863,2
853.4600559862224,2
812.519705937356,0
770.0821270566513,0
723.7904780239378,2
675.150052960183,2
627.0129727157446,2
579.5065396827141,2
532.8013182969297,2
487.1296484753227,2
442.81324981901446,2
400.3042532500779,2
360.24475541922055,2
323.5474962802472,2
291.4866187242011,2
265.74679219245616,2
218.35607712499953,0
166.647384176372,0
115.7880030587335,0
67.72274917541746,0
36.19614907807241,0
43.39429812444083,2
9.401716170525006,2
51.93527437047953,2
23.500764751860828,2
62.80019867153716,2
72.71468397903219,2
44.81534255606058,2
7.7505613041333845,2
60.290794417943125,2
112.84070755400543,2
82.02779237744383,2
54.2936272799512,2
39.45485407894131,0
65.91329345541897,2
84.02360495589214,2
69.14263102402059,2
21.383715664218595,2
40.591066406620236,2
91.38806751417206,2
85.02599452214272,2
54.12939439392188,2
64.20508376992906,2
94.73951060917742,0
44.7970983976238,0
23.938438188152443,0
68.36978473462774,0
112.17620929729082,0
107.77717396717209,0
94.98948842732979,0
67.56356244658869,0
75.29091254289037,0
111.06136740715522,0
156.72376919707477,0
169.47765116924444,2
121.3215045462727,2
79.19844387659978,2
58.16702023505393,2
77.79476814251204,2
119.49133600900286,2
167.5159685554887,2
217.71965126860297,2
268.8834352631174,2
320.546672821931,2
372.5003031141775,2
404.0945260758375,0
353.32120121731145,0
303.05818199322835,0
253.61121564257596,0
205.57223187950854,0
160.2150815092414,0
120.60674318022484,0
